,datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,Profit
5698,2012-01-12 14:00:00,Spring,0.0,1.0,Clear,17.22,77.0,11.0014,24,132,156,980.2287671232876
5699,2012-01-12 15:00:00,Spring,,1.0,Clear,18.04,72.0,8.9981,32,156,188,1221.0287671232877
5700,2012-01-12 16:00:00,Spring,0.0,1.0,Clear,18.86,67.0,,33,248,281,1633.8287671232877
5701,2012-01-12 17:00:00,Spring,0.0,1.0,Clear,18.86,,11.0014,23,472,495,2425.0287671232877
5702,2012-01-12 18:00:00,Spring,0.0,1.0,Clear,18.04,,,22,399,421,2093.928767123288
5703,2012-01-12 19:00:00,Spring,0.0,1.0,Mist,17.22,71.0,11.0014,17,313,330,1638.1287671232876
5704,2012-01-12 20:00:00,Spring,0.0,,Mist,17.22,71.0,,11,229,240,1173.7287671232878
5705,2012-01-12 21:00:00,Spring,0.0,,Clear,18.04,67.0,,12,162,174,902.8287671232877
5706,2012-01-12 22:00:00,Spring,0.0,1.0,Clear,15.58,,19.9995,12,121,133,726.5287671232877
5707,2012-01-12 23:00:00,Spring,,,Clear,16.4,76.0,,7,60,67,378.22876712328764
5708,2012-01-13 00:00:00,Spring,0.0,,,16.4,71.0,19.0012,4,38,42,232.02876712328765
5709,2012-01-13 01:00:00,Spring,0.0,1.0,Mist,15.58,76.0,19.9995,0,12,12,51.42876712328767
5710,2012-01-13 02:00:00,Spring,0.0,,Clear,16.4,76.0,23.9994,1,13,14,72.92876712328767
5711,2012-01-13 03:00:00,Spring,0.0,1.0,Clear,14.76,,16.9979,3,4,7,68.62876712328767
5712,2012-01-13 04:00:00,Spring,0.0,1.0,Rainy,13.12,70.0,32.9975,1,2,3,25.628767123287673
5713,2012-01-13 05:00:00,Spring,0.0,1.0,Mist,12.3,70.0,,0,21,21,90.12876712328767
5714,2012-01-13 06:00:00,Spring,0.0,1.0,Mist,10.66,75.0,15.0013,2,71,73,339.52876712328765
5715,2012-01-13 07:00:00,Spring,0.0,1.0,Clear,10.66,60.0,15.0013,3,174,177,799.6287671232876
5716,2012-01-13 08:00:00,Spring,0.0,1.0,Clear,,52.0,23.9994,11,408,419,1943.4287671232876
5717,2012-01-13 09:00:00,Spring,0.0,1.0,Clear,9.02,,,10,204,214,1049.0287671232877
5718,2012-01-13 10:00:00,Spring,0.0,1.0,Clear,,,30.0026,2,101,103,468.52876712328765
5719,2012-01-13 11:00:00,Spring,0.0,1.0,Clear,9.84,38.0,40.9973,12,102,114,644.8287671232877
5720,2012-01-13 12:00:00,Spring,0.0,,Clear,9.84,38.0,32.9975,14,140,154,842.6287671232876
5721,2012-01-13 13:00:00,Spring,0.0,1.0,,10.66,33.0,35.0008,14,140,154,842.6287671232876
5722,2012-01-13 14:00:00,Spring,0.0,1.0,Clear,,,36.9974,10,119,129,683.5287671232877
5723,2012-01-13 15:00:00,Spring,0.0,1.0,Clear,,,39.0007,15,123,138,786.7287671232876
5724,2012-01-13 16:00:00,Spring,0.0,,Clear,,30.0,31.0009,18,215,233,1233.9287671232876
5725,2012-01-13 17:00:00,Spring,0.0,1.0,Clear,,33.0,27.9993,15,317,332,1620.9287671232876
5726,2012-01-13 18:00:00,Spring,0.0,1.0,,10.66,38.0,19.9995,7,294,301,1384.4287671232876
5727,2012-01-13 19:00:00,Spring,,1.0,Clear,10.66,,,7,199,206,975.9287671232877
5728,2012-01-13 20:00:00,Spring,0.0,,Clear,,41.0,11.0014,6,130,136,662.0287671232877
5729,2012-01-13 21:00:00,Spring,,1.0,Clear,9.84,41.0,,7,95,102,528.7287671232876
5730,2012-01-13 22:00:00,Spring,0.0,1.0,Clear,8.2,47.0,22.0028,7,58,65,369.6287671232877
5731,2012-01-13 23:00:00,Spring,,1.0,Clear,7.38,,,5,60,65,343.82876712328766
5732,2012-01-14 00:00:00,Spring,,0.0,Clear,6.56,47.0,,2,42,44,214.82876712328766
5733,2012-01-14 01:00:00,Spring,0.0,0.0,,6.56,47.0,,6,44,50,292.22876712328764
5734,2012-01-14 02:00:00,Spring,0.0,0.0,Clear,,47.0,,6,32,38,240.62876712328767
5735,2012-01-14 03:00:00,Spring,0.0,0.0,Clear,,54.0,7.0015,6,14,20,163.22876712328767
5736,2012-01-14 04:00:00,Spring,0.0,0.0,,5.74,50.0,,0,3,3,12.728767123287671
5737,2012-01-14 05:00:00,Spring,0.0,0.0,Clear,5.74,50.0,8.9981,0,4,4,17.028767123287672
5738,2012-01-14 06:00:00,Spring,0.0,0.0,Clear,5.74,50.0,,0,5,5,21.328767123287673
5739,2012-01-14 07:00:00,Spring,0.0,0.0,Clear,5.74,,,0,24,24,103.02876712328768
5740,2012-01-14 08:00:00,Spring,0.0,0.0,Clear,4.92,,7.0015,3,89,92,434.1287671232877
5741,2012-01-14 09:00:00,Spring,0.0,0.0,,5.74,,7.0015,3,78,81,386.82876712328766
5742,2012-01-14 10:00:00,Spring,0.0,0.0,Clear,6.56,47.0,0.0,14,135,149,821.1287671232876
5743,2012-01-14 11:00:00,Spring,0.0,0.0,,8.2,40.0,12.998,28,150,178,1126.4287671232876
5744,2012-01-14 12:00:00,Spring,,0.0,Clear,9.02,,16.9979,30,189,219,1328.5287671232877
5745,2012-01-14 13:00:00,Spring,0.0,0.0,Clear,9.02,44.0,19.0012,38,182,220,1436.0287671232877
5746,2012-01-14 14:00:00,Spring,,0.0,Clear,9.84,41.0,,52,179,231,1663.9287671232876
5747,2012-01-14 15:00:00,Spring,0.0,0.0,Clear,9.84,38.0,,49,177,226,1603.7287671232878
5748,2012-01-14 16:00:00,,0.0,0.0,Clear,9.84,38.0,15.0013,28,178,206,1246.8287671232877
5749,2012-01-14 17:00:00,Spring,0.0,0.0,Clear,9.84,41.0,16.9979,15,129,144,812.5287671232877
5750,2012-01-14 18:00:00,Spring,0.0,0.0,Clear,9.02,41.0,12.998,21,122,143,885.6287671232876
5751,2012-01-14 19:00:00,Spring,0.0,0.0,Clear,,47.0,,12,90,102,593.2287671232876
5752,2012-01-14 20:00:00,Spring,0.0,0.0,Clear,8.2,44.0,,8,95,103,545.9287671232877
5753,2012-01-14 21:00:00,Spring,0.0,,,7.38,,,3,66,69,335.22876712328764
5754,2012-01-14 22:00:00,Spring,0.0,0.0,Clear,6.56,47.0,23.9994,4,62,66,335.22876712328764
5755,2012-01-14 23:00:00,Spring,0.0,,Clear,6.56,47.0,15.0013,5,71,76,391.1287671232877
5756,2012-01-15 00:00:00,Spring,0.0,0.0,Clear,,,,9,50,59,369.6287671232877
5757,2012-01-15 01:00:00,Spring,,0.0,,6.56,47.0,19.9995,2,40,42,206.22876712328767
5758,2012-01-15 02:00:00,Spring,0.0,0.0,Mist,,,19.0012,5,38,43,249.22876712328767
5759,2012-01-15 03:00:00,Spring,,0.0,Mist,6.56,48.0,26.0027,1,24,25,120.22876712328768
5760,2012-01-15 04:00:00,Spring,0.0,0.0,Mist,6.56,47.0,26.0027,1,5,6,38.52876712328767
5761,2012-01-15 05:00:00,Spring,0.0,0.0,Mist,,47.0,22.0028,0,5,5,21.328767123287673
5762,2012-01-15 06:00:00,Spring,0.0,0.0,Mist,5.74,50.0,19.0012,1,7,8,47.128767123287666
5763,2012-01-15 07:00:00,Spring,0.0,0.0,Clear,,54.0,19.0012,3,14,17,111.62876712328767
5764,2012-01-15 08:00:00,Spring,0.0,0.0,Clear,4.92,,15.0013,2,34,36,180.42876712328766
5765,2012-01-15 09:00:00,Spring,0.0,0.0,Clear,4.92,,12.998,10,80,90,515.8287671232877
5766,2012-01-15 10:00:00,Spring,0.0,0.0,Clear,5.74,54.0,19.0012,11,115,126,683.5287671232877
5767,2012-01-15 11:00:00,Spring,0.0,,Clear,6.56,47.0,15.0013,21,144,165,980.2287671232876
5768,2012-01-15 12:00:00,Spring,0.0,0.0,Clear,7.38,40.0,19.9995,42,192,234,1547.8287671232877
5769,2012-01-15 13:00:00,Spring,0.0,0.0,,8.2,34.0,,40,184,224,1479.0287671232877
5770,2012-01-15 14:00:00,Spring,0.0,0.0,Clear,8.2,,,25,163,188,1130.7287671232878
5771,2012-01-15 15:00:00,Spring,0.0,0.0,Clear,9.02,,12.998,33,173,206,1311.3287671232877
5772,2012-01-15 16:00:00,Spring,0.0,,Clear,9.02,29.0,19.9995,31,174,205,1281.2287671232878
5773,2012-01-15 17:00:00,Spring,0.0,,Clear,9.02,25.0,,15,131,146,821.1287671232876
5774,2012-01-15 18:00:00,Spring,,0.0,Clear,,29.0,15.0013,7,113,120,606.1287671232876
5775,2012-01-15 19:00:00,Spring,0.0,0.0,Clear,6.56,,11.0014,9,101,110,588.9287671232877
5776,2012-01-15 20:00:00,Spring,0.0,0.0,Clear,,,,10,85,95,537.3287671232877
5777,2012-01-15 21:00:00,Spring,,0.0,Clear,6.56,40.0,11.0014,1,71,72,322.32876712328766
5778,2012-01-15 22:00:00,Spring,0.0,0.0,Clear,7.38,37.0,6.0032,2,58,60,283.6287671232877
5779,2012-01-15 23:00:00,Spring,0.0,0.0,Clear,,,6.0032,3,26,29,163.22876712328767
5780,2012-01-16 00:00:00,Spring,1.0,0.0,Clear,5.74,46.0,,2,23,25,133.12876712328767
5781,2012-01-16 01:00:00,Spring,1.0,0.0,Clear,5.74,43.0,7.0015,2,18,20,111.62876712328767
5782,2012-01-16 02:00:00,Spring,1.0,0.0,Clear,5.74,,,3,14,17,111.62876712328767
5783,2012-01-16 03:00:00,Spring,1.0,0.0,Clear,4.92,,0.0,0,3,3,12.728767123287671
5784,2012-01-16 04:00:00,Spring,1.0,0.0,Clear,,,7.0015,2,6,8,60.02876712328767
5785,2012-01-16 05:00:00,Spring,1.0,,,4.92,,,1,5,6,38.52876712328767
5786,2012-01-16 06:00:00,Spring,1.0,,Clear,4.1,54.0,,0,13,13,55.72876712328767
5787,2012-01-16 07:00:00,Spring,1.0,0.0,Clear,4.1,,7.0015,5,28,33,206.22876712328767
5788,2012-01-16 08:00:00,Spring,1.0,0.0,Clear,,58.0,11.0014,3,75,78,373.9287671232877
5789,2012-01-16 09:00:00,Spring,1.0,0.0,Clear,4.1,58.0,11.0014,7,89,96,502.9287671232877
5790,2012-01-16 10:00:00,Spring,1.0,0.0,Mist,5.74,,12.998,19,107,126,786.7287671232876
5791,2012-01-16 11:00:00,Spring,1.0,0.0,Clear,6.56,,16.9979,21,158,179,1040.4287671232876
5792,2012-01-16 12:00:00,Spring,1.0,0.0,Clear,,,22.0028,20,165,185,1053.3287671232877
5793,2012-01-16 13:00:00,Spring,1.0,0.0,Mist,9.84,,27.9993,26,202,228,1315.6287671232876
5794,2012-01-16 14:00:00,Spring,1.0,0.0,Clear,9.84,,,23,158,181,1074.8287671232877
5795,2012-01-16 15:00:00,Spring,1.0,,Clear,,,,17,175,192,1044.7287671232878
5796,2012-01-16 16:00:00,Spring,1.0,,Clear,10.66,44.0,,22,158,180,1057.6287671232876
5797,2012-01-16 17:00:00,Spring,1.0,0.0,Clear,10.66,48.0,,19,174,193,1074.8287671232877
5798,2012-01-16 18:00:00,Spring,1.0,,Clear,10.66,,22.0028,6,175,181,855.5287671232877
5799,2012-01-16 19:00:00,Spring,1.0,0.0,Clear,,,,10,134,144,748.0287671232877
5800,2012-01-16 20:00:00,Spring,1.0,0.0,Clear,,60.0,19.0012,2,88,90,412.6287671232877
5801,2012-01-16 21:00:00,Spring,1.0,0.0,Clear,11.48,52.0,,3,46,49,249.22876712328767
5802,2012-01-16 22:00:00,Spring,1.0,0.0,,,49.0,23.9994,4,39,43,236.32876712328766
5803,2012-01-16 23:00:00,Spring,1.0,0.0,Rainy,10.66,70.0,19.9995,0,28,28,120.22876712328768
5804,2012-01-17 00:00:00,Spring,0.0,1.0,Mist,10.66,,,0,12,12,51.42876712328767
5805,2012-01-17 01:00:00,Spring,0.0,,Mist,11.48,65.0,23.9994,0,2,2,8.42876712328767
5806,2012-01-17 02:00:00,Spring,0.0,,Rainy,11.48,75.0,16.9979,0,12,12,51.42876712328767
5807,2012-01-17 04:00:00,Spring,0.0,1.0,Rainy,13.12,66.0,22.0028,0,2,2,8.42876712328767
5808,2012-01-17 05:00:00,Spring,0.0,1.0,Rainy,13.12,,22.0028,0,13,13,55.72876712328767
5809,2012-01-17 06:00:00,Spring,0.0,1.0,Rainy,,75.0,,0,57,57,244.92876712328766
5810,2012-01-17 07:00:00,Spring,0.0,1.0,Rainy,,,15.0013,5,121,126,606.1287671232876
5811,2012-01-17 08:00:00,Spring,,1.0,Rainy,12.3,81.0,19.0012,3,90,93,438.4287671232877
5812,2012-01-17 09:00:00,Spring,0.0,,Rainy,13.12,81.0,16.9979,7,61,68,382.52876712328765
5813,2012-01-17 10:00:00,Spring,0.0,1.0,Rainy,12.3,87.0,,1,61,62,279.32876712328766
5814,2012-01-17 11:00:00,Spring,0.0,,Mist,13.94,,7.0015,2,73,75,348.1287671232877
5815,2012-01-17 12:00:00,,0.0,1.0,,13.12,87.0,19.0012,3,83,86,408.32876712328766
5816,2012-01-17 13:00:00,Spring,0.0,1.0,,15.58,,22.0028,8,95,103,545.9287671232877
5817,2012-01-17 14:00:00,Spring,0.0,1.0,Clear,18.04,62.0,32.9975,12,120,132,722.2287671232876
5818,2012-01-17 15:00:00,Spring,0.0,,Clear,,62.0,,6,123,129,631.9287671232877
5819,2012-01-17 16:00:00,Spring,0.0,1.0,Clear,,63.0,36.9974,14,205,219,1122.1287671232876
5820,2012-01-17 17:00:00,Spring,0.0,1.0,Clear,,63.0,30.0026,20,442,462,2244.428767123288
5821,2012-01-17 18:00:00,Spring,0.0,1.0,Clear,18.86,63.0,30.0026,12,451,463,2145.5287671232877
5822,2012-01-17 19:00:00,Spring,,1.0,,18.86,63.0,27.9993,11,297,308,1466.1287671232876
5823,2012-01-17 20:00:00,Spring,0.0,1.0,Clear,18.86,63.0,23.9994,11,169,180,915.7287671232876
5824,2012-01-17 21:00:00,Spring,0.0,1.0,Clear,18.86,67.0,,6,174,180,851.2287671232876
5825,2012-01-17 22:00:00,Spring,0.0,1.0,,18.86,72.0,,5,85,90,451.32876712328766
5826,2012-01-17 23:00:00,Spring,0.0,1.0,Clear,18.86,72.0,,1,60,61,275.02876712328765
5827,2012-01-18 00:00:00,Spring,0.0,1.0,,18.86,,22.0028,3,14,17,111.62876712328767
5828,2012-01-18 01:00:00,Spring,,,,,77.0,22.0028,0,10,10,42.82876712328767
5829,2012-01-18 02:00:00,Spring,0.0,1.0,Mist,,,32.9975,1,1,2,21.328767123287673
5830,2012-01-18 03:00:00,Spring,0.0,1.0,Mist,,,32.9975,1,3,4,29.928767123287674
5831,2012-01-18 04:00:00,Spring,,1.0,Clear,13.94,,,0,1,1,4.1287671232876715
5832,2012-01-18 05:00:00,Spring,0.0,1.0,Clear,13.94,46.0,35.0008,0,29,29,124.52876712328768
5833,2012-01-18 06:00:00,Spring,0.0,1.0,Clear,,,35.0008,0,88,88,378.22876712328764
5834,2012-01-18 07:00:00,Spring,0.0,1.0,Clear,13.12,42.0,23.9994,1,262,263,1143.6287671232876
5835,2012-01-18 08:00:00,Spring,0.0,,,12.3,,27.9993,15,474,489,2296.0287671232877
5836,2012-01-18 09:00:00,Spring,0.0,1.0,Clear,11.48,,22.0028,6,196,202,945.8287671232877
5837,2012-01-18 10:00:00,Spring,0.0,,Clear,,42.0,31.0009,5,88,93,464.22876712328764
5838,2012-01-18 11:00:00,Spring,0.0,,Clear,,,,4,110,114,541.6287671232876
5839,2012-01-18 12:00:00,Spring,0.0,1.0,Clear,12.3,39.0,32.9975,6,155,161,769.5287671232877
5840,2012-01-18 13:00:00,Spring,,1.0,Clear,,42.0,31.0009,6,124,130,636.2287671232876
5841,2012-01-18 14:00:00,Spring,0.0,,Clear,12.3,33.0,26.0027,7,98,105,541.6287671232876
5842,2012-01-18 15:00:00,Spring,0.0,,Clear,12.3,33.0,,8,122,130,662.0287671232877
5843,2012-01-18 16:00:00,Spring,0.0,1.0,Clear,,,35.0008,13,163,176,924.3287671232877
5844,2012-01-18 17:00:00,Spring,0.0,1.0,Clear,10.66,33.0,30.0026,8,338,346,1590.8287671232877
5845,2012-01-18 18:00:00,Spring,0.0,1.0,Clear,9.84,32.0,,8,347,355,1629.5287671232877
5846,2012-01-18 19:00:00,Spring,0.0,1.0,Clear,,37.0,26.0027,5,251,256,1165.1287671232876
5847,2012-01-18 20:00:00,Spring,0.0,1.0,Clear,,,16.9979,1,164,165,722.2287671232876
5848,2012-01-18 21:00:00,Spring,0.0,1.0,Clear,,40.0,27.9993,5,119,124,597.5287671232877
5849,2012-01-18 22:00:00,Spring,0.0,,Clear,7.38,,,4,74,78,386.82876712328766
5850,2012-01-18 23:00:00,Spring,0.0,,Clear,6.56,47.0,19.9995,2,36,38,189.02876712328765
5851,2012-01-19 00:00:00,Spring,,1.0,Clear,5.74,50.0,12.998,0,16,16,68.62876712328767
5852,2012-01-19 01:00:00,Spring,0.0,,Clear,5.74,,11.0014,0,5,5,21.328767123287673
5853,2012-01-19 02:00:00,Spring,0.0,,Clear,5.74,50.0,,0,3,3,12.728767123287671
5854,2012-01-19 03:00:00,Spring,0.0,1.0,Clear,4.92,,7.0015,0,4,4,17.028767123287672
5855,2012-01-19 04:00:00,Spring,0.0,1.0,Clear,4.92,54.0,,0,1,1,4.1287671232876715
5856,2012-01-19 05:00:00,Spring,0.0,1.0,Clear,,55.0,,0,19,19,81.52876712328768
5857,2012-01-19 06:00:00,Spring,0.0,1.0,Clear,4.92,,,0,86,86,369.6287671232877
5858,2012-01-19 07:00:00,,0.0,1.0,Clear,4.92,,,2,204,206,911.4287671232877
5859,2012-01-19 08:00:00,Spring,0.0,1.0,Clear,4.92,54.0,7.0015,9,414,423,1934.8287671232877
5860,2012-01-19 09:00:00,Spring,0.0,1.0,Clear,4.92,54.0,0.0,6,204,210,980.2287671232876
5861,2012-01-19 10:00:00,Spring,0.0,1.0,Clear,5.74,59.0,0.0,10,98,108,593.2287671232876
5862,2012-01-19 11:00:00,Spring,0.0,,Clear,6.56,,,6,93,99,502.9287671232877
5863,2012-01-19 12:00:00,Spring,0.0,1.0,,8.2,51.0,12.998,5,106,111,541.6287671232876
5864,2012-01-19 13:00:00,Spring,0.0,1.0,,9.02,47.0,19.0012,6,118,124,610.4287671232877
5865,2012-01-19 14:00:00,Spring,0.0,1.0,Clear,9.84,44.0,12.998,15,104,119,705.0287671232877
5866,2012-01-19 15:00:00,,0.0,1.0,Clear,,,19.9995,9,118,127,662.0287671232877
5867,2012-01-19 16:00:00,Spring,0.0,,Clear,10.66,41.0,22.0028,8,185,193,932.9287671232877
5868,2012-01-19 17:00:00,Spring,,1.0,Mist,10.66,44.0,22.0028,21,364,385,1926.2287671232878
5869,2012-01-19 18:00:00,Spring,0.0,1.0,Mist,,,22.0028,16,345,361,1758.5287671232877
5870,2012-01-19 19:00:00,,0.0,1.0,Mist,10.66,48.0,19.9995,5,229,234,1070.5287671232877
5871,2012-01-19 20:00:00,Spring,0.0,1.0,,10.66,,30.0026,7,184,191,911.4287671232877
5872,2012-01-19 21:00:00,Spring,,1.0,Clear,10.66,44.0,23.9994,4,117,121,571.7287671232876
5873,2012-01-19 22:00:00,Spring,0.0,1.0,Mist,10.66,44.0,27.9993,0,90,90,386.82876712328766
5874,2012-01-19 23:00:00,Spring,0.0,1.0,Clear,10.66,48.0,22.0028,1,55,56,253.52876712328765
5875,2012-02-01 00:00:00,Spring,0.0,1.0,Clear,,38.0,19.0012,0,31,31,133.12876712328767
5876,2012-02-01 01:00:00,Spring,0.0,1.0,Clear,18.04,41.0,19.0012,0,4,4,17.028767123287672
5877,2012-02-01 02:00:00,Spring,0.0,1.0,Clear,18.04,44.0,,1,6,7,42.82876712328767
5878,2012-02-01 03:00:00,Spring,0.0,1.0,Clear,18.04,44.0,,0,3,3,12.728767123287671
5879,2012-02-01 04:00:00,Spring,0.0,1.0,Clear,16.4,,,0,1,1,4.1287671232876715
5880,2012-02-01 05:00:00,Spring,0.0,1.0,Clear,16.4,50.0,,0,18,18,77.22876712328768
5881,2012-02-01 06:00:00,Spring,0.0,1.0,Rainy,16.4,54.0,11.0014,0,67,67,287.9287671232877
5882,2012-02-01 07:00:00,Spring,,1.0,,15.58,62.0,,7,201,208,984.5287671232877
5883,2012-02-01 08:00:00,Spring,,1.0,Rainy,,,,15,505,520,2429.328767123288
5884,2012-02-01 09:00:00,Spring,0.0,1.0,,14.76,,,9,267,276,1302.7287671232878
5885,2012-02-01 10:00:00,Spring,0.0,1.0,Clear,,62.0,8.9981,9,124,133,687.8287671232877
5886,2012-02-01 11:00:00,Spring,0.0,1.0,Clear,,58.0,,27,116,143,963.0287671232877
5887,2012-02-01 12:00:00,Spring,0.0,1.0,,18.04,,7.0015,26,153,179,1104.9287671232876
5888,2012-02-01 13:00:00,Spring,0.0,1.0,Clear,18.86,47.0,,12,174,186,954.4287671232877
5889,2012-02-01 14:00:00,Spring,0.0,,Clear,25.42,,15.0013,33,159,192,1251.1287671232876
5890,2012-02-01 15:00:00,Spring,0.0,,Clear,24.6,35.0,19.0012,25,169,194,1156.5287671232877
5891,2012-02-01 16:00:00,Spring,0.0,1.0,Clear,24.6,40.0,15.0013,22,261,283,1500.5287671232877
5892,2012-02-01 17:00:00,Spring,0.0,1.0,Clear,23.78,,12.998,31,508,539,2717.428767123288
5893,2012-02-01 18:00:00,Spring,0.0,1.0,,22.96,46.0,11.0014,12,514,526,2416.428767123288
5894,2012-02-01 19:00:00,Spring,0.0,1.0,Clear,22.14,52.0,19.0012,20,315,335,1698.3287671232877
5895,2012-02-01 20:00:00,Spring,0.0,1.0,Clear,21.32,52.0,11.0014,10,254,264,1264.0287671232877
5896,2012-02-01 21:00:00,Spring,0.0,1.0,Clear,21.32,52.0,,16,217,233,1208.1287671232876
5897,2012-02-01 22:00:00,Spring,0.0,1.0,Clear,20.5,55.0,,7,133,140,692.1287671232876
5898,2012-02-01 23:00:00,Spring,0.0,1.0,Clear,18.86,63.0,6.0032,22,75,97,700.7287671232876
5899,2012-02-02 00:00:00,Spring,0.0,1.0,Clear,18.86,59.0,,7,24,31,223.42876712328766
5900,2012-02-02 01:00:00,Spring,0.0,1.0,,,55.0,0.0,3,14,17,111.62876712328767
5901,2012-02-02 02:00:00,Spring,0.0,,Mist,17.22,67.0,8.9981,2,7,9,64.32876712328768
5902,2012-02-02 03:00:00,Spring,0.0,1.0,Mist,,67.0,8.9981,0,2,2,8.42876712328767
5903,2012-02-02 04:00:00,Spring,0.0,1.0,Rainy,16.4,,,0,1,1,4.1287671232876715
5904,2012-02-02 05:00:00,Spring,0.0,1.0,Rainy,16.4,82.0,0.0,0,19,19,81.52876712328768
5905,2012-02-02 06:00:00,Spring,0.0,1.0,Rainy,14.76,90.0,0.0,1,73,74,330.9287671232877
5906,2012-02-02 07:00:00,Spring,0.0,1.0,Rainy,14.76,93.0,0.0,4,201,205,932.9287671232877
5907,2012-02-02 08:00:00,Spring,0.0,1.0,Rainy,,87.0,0.0,9,436,445,2029.4287671232876
5908,2012-02-02 09:00:00,Spring,0.0,1.0,Rainy,15.58,87.0,,15,213,228,1173.7287671232878
5909,2012-02-02 10:00:00,Spring,0.0,1.0,Rainy,17.22,77.0,,6,72,78,412.6287671232877
5910,2012-02-02 11:00:00,Spring,0.0,1.0,Rainy,,82.0,,6,99,105,528.7287671232876
5911,2012-02-02 12:00:00,Spring,0.0,1.0,Clear,17.22,82.0,0.0,8,140,148,739.4287671232877
5912,2012-02-02 13:00:00,Spring,0.0,1.0,Mist,17.22,,0.0,13,124,137,756.6287671232876
5913,2012-02-02 14:00:00,Spring,0.0,1.0,Clear,,76.0,7.0015,12,129,141,760.9287671232877
5914,2012-02-02 15:00:00,Spring,0.0,1.0,Clear,18.86,,11.0014,24,150,174,1057.6287671232876
5915,2012-02-02 16:00:00,Spring,0.0,1.0,,,55.0,,18,211,229,1216.7287671232878
5916,2012-02-02 17:00:00,Spring,0.0,,Clear,17.22,54.0,32.9975,13,437,450,2102.5287671232877
5917,2012-02-02 18:00:00,Spring,0.0,1.0,Clear,16.4,43.0,,17,393,410,1982.1287671232876
5918,2012-02-02 19:00:00,Spring,0.0,1.0,Clear,15.58,,,16,311,327,1612.3287671232877
5919,2012-02-02 20:00:00,Spring,0.0,,Clear,14.76,46.0,,9,204,213,1031.8287671232877
5920,2012-02-02 21:00:00,Spring,0.0,1.0,Clear,13.94,46.0,27.9993,4,144,148,687.8287671232877
5921,2012-02-02 22:00:00,Spring,0.0,1.0,,13.12,49.0,27.9993,3,106,109,507.22876712328764
5922,2012-02-02 23:00:00,Spring,0.0,1.0,Clear,,,16.9979,0,61,61,262.1287671232877
5923,2012-02-03 00:00:00,Spring,,1.0,Clear,,53.0,,1,37,38,176.12876712328767
5924,2012-02-03 01:00:00,Spring,0.0,1.0,Clear,12.3,56.0,22.0028,3,19,22,133.12876712328767
5925,2012-02-03 02:00:00,Spring,0.0,1.0,Clear,12.3,52.0,15.0013,0,6,6,25.628767123287673
5926,2012-02-03 03:00:00,Spring,0.0,1.0,Clear,,56.0,19.9995,0,4,4,17.028767123287672
5927,2012-02-03 04:00:00,Spring,0.0,,Clear,10.66,,,0,2,2,8.42876712328767
5928,2012-02-03 05:00:00,Spring,0.0,1.0,Clear,10.66,60.0,,0,17,17,72.92876712328767
5929,2012-02-03 06:00:00,Spring,0.0,1.0,Clear,9.84,,11.0014,0,88,88,378.22876712328764
5930,2012-02-03 07:00:00,Spring,0.0,1.0,Clear,9.84,65.0,15.0013,10,216,226,1100.6287671232876
5931,2012-02-03 08:00:00,Spring,0.0,,Clear,9.84,,,12,429,441,2050.928767123288
5932,2012-02-03 09:00:00,Spring,0.0,1.0,Clear,9.84,65.0,,18,252,270,1393.0287671232877
5933,2012-02-03 10:00:00,Spring,0.0,1.0,Clear,11.48,,19.0012,15,114,129,748.0287671232877
5934,2012-02-03 11:00:00,,0.0,1.0,Clear,,53.0,19.9995,15,149,164,898.5287671232877
5935,2012-02-03 12:00:00,Spring,0.0,1.0,Clear,13.94,,,25,191,216,1251.1287671232876
5936,2012-02-03 13:00:00,Spring,0.0,,,14.76,46.0,0.0,25,173,198,1173.7287671232878
5937,2012-02-03 14:00:00,Spring,0.0,1.0,,14.76,46.0,15.0013,22,148,170,1014.6287671232876
5938,2012-02-03 15:00:00,Spring,0.0,1.0,,15.58,40.0,0.0,48,168,216,1547.8287671232877
5939,2012-02-03 16:00:00,Spring,0.0,1.0,,,37.0,7.0015,36,275,311,1801.5287671232877
5940,2012-02-03 17:00:00,Spring,,1.0,,16.4,,,30,458,488,2485.228767123288
5941,2012-02-03 18:00:00,Spring,0.0,1.0,Clear,15.58,40.0,8.9981,17,368,385,1874.6287671232876
5942,2012-02-03 19:00:00,Spring,0.0,1.0,Clear,13.94,49.0,7.0015,11,256,267,1289.8287671232877
5943,2012-02-03 20:00:00,Spring,0.0,1.0,,,49.0,7.0015,8,155,163,803.9287671232877
5944,2012-02-03 21:00:00,Spring,0.0,1.0,,13.94,,,8,126,134,679.2287671232876
5945,2012-02-03 22:00:00,Spring,0.0,1.0,Clear,,49.0,7.0015,3,116,119,550.2287671232876
5946,2012-02-03 23:00:00,,0.0,1.0,Clear,10.66,70.0,,3,74,77,369.6287671232877
5947,2012-02-04 00:00:00,Spring,0.0,0.0,Clear,10.66,70.0,7.0015,10,76,86,498.6287671232877
5948,2012-02-04 01:00:00,Spring,0.0,0.0,,,70.0,,0,43,43,184.72876712328767
5949,2012-02-04 02:00:00,Spring,0.0,0.0,Clear,,,6.0032,6,38,44,266.4287671232877
5950,2012-02-04 03:00:00,Spring,0.0,0.0,Clear,,75.0,0.0,1,17,18,90.12876712328767
5951,2012-02-04 04:00:00,Spring,0.0,0.0,,9.84,,6.0032,1,5,6,38.52876712328767
